ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
9899	ENSG00000189339	728661	protein-coding	SLC35E2B	solute carrier family 35 member E2B	0.0626858784443589	0.0162710990258013	basal	NA
9900	ENSG00000189362	100131211	protein-coding	NEMP2	nuclear envelope integral membrane protein 2	0.0168253859680893	0.00462403875293681	basal	NA
9901	ENSG00000189369	23708	protein-coding	GSPT2	G1 to S phase transition 2	-0.0371970797427848	0.00945298950400122	basal	NA
9902	ENSG00000189376	84933	protein-coding	C8orf76	chromosome 8 open reading frame 76	0.0407215984458771	0.0124612714956334	basal	NA
9903	ENSG00000189403	3146	protein-coding	HMGB1	high mobility group box 1	0.0533099755979764	0.0105267401263355	basal	NA
9904	ENSG00000189423	ENSG00000189423	ENSG00000189423	ENSG00000189423	ENSG00000189423	0.0221665909942239	0.0346307331780678	basal	NA
9905	ENSG00000196072	282991	protein-coding	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2	-0.0313218862273703	0.00499654443904546	basal	NA
9906	ENSG00000196083	3556	protein-coding	IL1RAP	interleukin 1 receptor accessory protein	0.0189337396755928	0.00216291770444727	basal	NA
9907	ENSG00000196110	374879	protein-coding	ZNF699	zinc finger protein 699	-0.0883904766090114	0.0212786745969046	basal	NA
9908	ENSG00000196116	23424	protein-coding	TDRD7	tudor domain containing 7	-0.0335332002503045	0.00868878677305206	basal	NA
9909	ENSG00000196123	653319	protein-coding	MATCAP1	microtubule associated tyrosine carboxypeptidase 1	0.0123186126976429	0.00423975092652715	basal	NA
9910	ENSG00000196126	3123	protein-coding	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	-0.534351122676398	0.20571825160626	basal	NA
9911	ENSG00000196139	8644	protein-coding	AKR1C3	aldo-keto reductase family 1 member C3	-0.285745921491959	0.143805493500803	basal	NA
9912	ENSG00000196141	26010	protein-coding	SPATS2L	spermatogenesis associated serine rich 2 like	0.0346439780240573	0.00436127909640465	basal	NA
9913	ENSG00000196150	58500	protein-coding	ZNF250	zinc finger protein 250	0.0471684178219665	0.0133956726478603	basal	NA
9914	ENSG00000196151	151525	protein-coding	WDSUB1	WD repeat, sterile alpha motif and U-box domain containing 1	-0.0695983725141419	0.0195779897035571	basal	NA
9915	ENSG00000196152	7633	protein-coding	ZNF79	zinc finger protein 79	0.0216419510904572	0.00778351933643006	basal	NA
9916	ENSG00000196154	6275	protein-coding	S100A4	S100 calcium binding protein A4	-0.727635016177206	0.0529750932122145	basal	NA
9917	ENSG00000196155	25894	protein-coding	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4	0.0898917704147913	0.142848545280124	basal	NA
9918	ENSG00000196159	79633	protein-coding	FAT4	FAT atypical cadherin 4	-0.0767156689213662	0.0230960981672208	basal	NA
9919	ENSG00000196177	36	protein-coding	ACADSB	acyl-CoA dehydrogenase short/branched chain	0.0207831468827719	0.0167171008233712	basal	NA
9920	ENSG00000196182	83931	protein-coding	STK40	serine/threonine kinase 40	0.309386276463084	0.0333178362405634	basal	NA
9921	ENSG00000196187	9725	protein-coding	TMEM63A	transmembrane protein 63A	-0.01899085860808	0.038006257358447	basal	NA
9922	ENSG00000196196	646962	protein-coding	HRCT1	histidine rich carboxyl terminus 1	-0.0480709825041994	0.007947093076482	basal	NA
9923	ENSG00000196199	54737	protein-coding	MPHOSPH8	M-phase phosphoprotein 8	-0.0209223586084029	0.00941168718442342	basal	NA
9924	ENSG00000196204	441191	pseudo	RNF216P1	ring finger protein 216 pseudogene 1	0.0744512471816358	0.0157726008118807	basal	NA
9925	ENSG00000196214	90321	protein-coding	ZNF766	zinc finger protein 766	0.104602663018379	0.0166812277097944	basal	NA
9926	ENSG00000196220	9901	protein-coding	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	0.0146610056228256	0.00150701286360256	basal	NA
9927	ENSG00000196227	63939	protein-coding	FAM217B	family with sequence similarity 217 member B	0.352548141404574	0.104052246792065	basal	NA
9928	ENSG00000196230	203068	protein-coding	TUBB	tubulin beta class I	0.0588243527070142	0.0560183153058949	basal	NA
9929	ENSG00000196233	84458	protein-coding	LCOR	ligand dependent nuclear receptor corepressor	0.38642816925783	0.131025881799626	basal	NA
9930	ENSG00000196235	6829	protein-coding	SUPT5H	SPT5 homolog, DSIF elongation factor subunit	0.0205776583389299	0.00667862025294896	basal	NA
9931	ENSG00000196236	63929	protein-coding	XPNPEP3	X-prolyl aminopeptidase 3	0.0282016571567935	0.0214376210498959	basal	NA
9932	ENSG00000196247	51427	protein-coding	ZNF107	zinc finger protein 107	0.10394672611548	0.0329291943281284	basal	NA
9933	ENSG00000196262	5478	protein-coding	PPIA	peptidylprolyl isomerase A	-0.137457166840879	0.04081710787576	basal	NA
9934	ENSG00000196263	57573	protein-coding	ZNF471	zinc finger protein 471	0.046251675374709	0.00677247345926539	basal	NA
9935	ENSG00000196267	162962	protein-coding	ZNF836	zinc finger protein 836	0.00804811971429367	0.0176186423621042	basal	NA
9936	ENSG00000196268	284443	protein-coding	ZNF493	zinc finger protein 493	-0.0669967543765394	0.0631460308149395	basal	NA
9937	ENSG00000196275	84163	protein-coding	GTF2IRD2	GTF2I repeat domain containing 2	0.0989566115914025	0.038530483230493	basal	NA
9938	ENSG00000196284	8464	protein-coding	SUPT3H	SPT3 homolog, SAGA and STAGA complex component	0.0558591705908166	0.00741985736684765	basal	NA
9939	ENSG00000196290	60491	protein-coding	NIF3L1	NGG1 interacting factor 3 like 1	0.0451897930697277	0.00926629630188508	basal	NA
9940	ENSG00000196295	ENSG00000196295	ENSG00000196295	ENSG00000196295	ENSG00000196295	0.000458514435898941	0.0209267428413774	basal	NA
9941	ENSG00000196305	3376	protein-coding	IARS1	isoleucyl-tRNA synthetase 1	0.0495538516239329	0.0149736134880095	basal	NA
9942	ENSG00000196312	ENSG00000196312	ENSG00000196312	ENSG00000196312	ENSG00000196312	-0.0122155475881058	0.00218588866589474	basal	NA
9943	ENSG00000196313	9883	protein-coding	POM121	POM121 transmembrane nucleoporin	0.0367938428524	0.00835488181628643	basal	NA
9944	ENSG00000196323	29068	protein-coding	ZBTB44	zinc finger and BTB domain containing 44	-0.0609363053289394	0.0768733641330973	basal	NA
9945	ENSG00000196352	1604	protein-coding	CD55	CD55 molecule (Cromer blood group)	-0.327558241799775	0.18030092533719	basal	NA
9946	ENSG00000196357	147929	protein-coding	ZNF565	zinc finger protein 565	-0.027447060775061	0.00904393290951635	basal	NA
9947	ENSG00000196363	11091	protein-coding	WDR5	WD repeat domain 5	0.0491230663746545	0.0375123631001587	basal	NA
9948	ENSG00000196365	9361	protein-coding	LONP1	lon peptidase 1, mitochondrial	0.0400870772183618	0.0110499083091919	basal	NA
9949	ENSG00000196367	8295	protein-coding	TRRAP	transformation/transcription domain associated protein	-0.0600908359564228	0.013507286613173	basal	NA
9950	ENSG00000196368	55190	protein-coding	NUDT11	nudix hydrolase 11	-0.222198493640694	0.0796633640667594	basal	NA
9951	ENSG00000196369	647135	protein-coding	SRGAP2B	SLIT-ROBO Rho GTPase activating protein 2B	-0.0841596652510701	0.0193653550664604	basal	NA
9952	ENSG00000196372	79754	protein-coding	ASB13	ankyrin repeat and SOCS box containing 13	0.0458968598846171	0.0198060249613432	basal	NA
9953	ENSG00000196378	80778	protein-coding	ZNF34	zinc finger protein 34	0.0203383415966651	0.0298391379457063	basal	NA
9954	ENSG00000196387	7699	protein-coding	ZNF140	zinc finger protein 140	0.038833368661177	0.00524770376418062	basal	NA
9955	ENSG00000196396	5770	protein-coding	PTPN1	protein tyrosine phosphatase non-receptor type 1	0.122543234270767	0.0304360383689396	basal	NA
9956	ENSG00000196405	51466	protein-coding	EVL	Enah/Vasp-like	0.0106668936542795	0.00696061026219602	basal	NA
9957	ENSG00000196411	2050	protein-coding	EPHB4	EPH receptor B4	-0.112799094713632	0.0161636671137645	basal	NA
9958	ENSG00000196417	91661	protein-coding	ZNF765	zinc finger protein 765	0.0184176116212771	0.00334301350373796	basal	NA
9959	ENSG00000196418	7678	protein-coding	ZNF124	zinc finger protein 124	0.0314665588143794	0.00664732621418904	basal	NA
9960	ENSG00000196419	2547	protein-coding	XRCC6	X-ray repair cross complementing 6	0.0530321996789348	0.0149415915860231	basal	NA
9961	ENSG00000196422	9858	protein-coding	PPP1R26	protein phosphatase 1 regulatory subunit 26	-0.204208681444209	0.0166423435778138	basal	NA
9962	ENSG00000196428	9819	protein-coding	TSC22D2	TSC22 domain family member 2	0.341658866978351	0.13231169489342	basal	NA
9963	ENSG00000196437	148266	protein-coding	ZNF569	zinc finger protein 569	0.0214584628030836	0.00385082776858399	basal	NA
9964	ENSG00000196440	100131755	protein-coding	ARMCX4	armadillo repeat containing X-linked 4	-0.0754675235182981	0.0164359457189836	basal	NA
9965	ENSG00000196449	79693	protein-coding	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing	-0.0193792666806663	0.00559597854551457	basal	NA
9966	ENSG00000196455	30849	protein-coding	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4	-0.00050803365992192	0.0348252055131852	basal	NA
9967	ENSG00000196458	100289635	protein-coding	ZNF605	zinc finger protein 605	0.0877383689329327	0.029411265499816	basal	NA
9968	ENSG00000196459	6399	protein-coding	TRAPPC2	trafficking protein particle complex subunit 2	0.0461209175318195	0.00987278157237774	basal	NA
9969	ENSG00000196460	731220	protein-coding	RFX8	regulatory factor X8	-0.106284258874965	0.0103361568102846	basal	NA
9970	ENSG00000196465	140465	protein-coding	MYL6B	myosin light chain 6B	-0.516644457906505	0.12266374314294	basal	NA
9971	ENSG00000196466	90576	protein-coding	ZNF799	zinc finger protein 799	0.0289453064668126	0.00545308066814844	basal	NA
9972	ENSG00000196470	6477	protein-coding	SIAH1	siah E3 ubiquitin protein ligase 1	0.0143612900271197	0.00499341201027923	basal	NA
9973	ENSG00000196476	140680	protein-coding	C20orf96	chromosome 20 open reading frame 96	0.00450682371705605	0.00531924809421272	basal	NA
9974	ENSG00000196497	79711	protein-coding	IPO4	importin 4	0.024180422729555	0.00536297991332937	basal	NA
9975	ENSG00000196498	9612	protein-coding	NCOR2	nuclear receptor corepressor 2	0.671075733513643	0.400622103576812	basal	NA
9976	ENSG00000196504	55660	protein-coding	PRPF40A	pre-mRNA processing factor 40 homolog A	0.0572116746907771	0.00198752147356959	basal	NA
9977	ENSG00000196505	54834	protein-coding	GDAP2	ganglioside induced differentiation associated protein 2	-0.0337994109385103	0.0283499194097286	basal	NA
9978	ENSG00000196507	85012	protein-coding	TCEAL3	transcription elongation factor A like 3	-0.0925605473929516	0.0300469361593995	basal	NA
9979	ENSG00000196510	51434	protein-coding	ANAPC7	anaphase promoting complex subunit 7	-0.0210035223626791	0.00388956592970013	basal	NA
9980	ENSG00000196511	27010	protein-coding	TPK1	thiamin pyrophosphokinase 1	-0.10005886757355	0.0215203069747026	basal	NA
9981	ENSG00000196517	6536	protein-coding	SLC6A9	solute carrier family 6 member 9	-0.151072509671239	0.0311089100742508	basal	NA
9982	ENSG00000196526	60312	protein-coding	AFAP1	actin filament associated protein 1	0.0762975400702997	0.0217201442541853	basal	NA
9983	ENSG00000196531	4666	protein-coding	NACA	nascent polypeptide associated complex subunit alpha	0.0224571598374506	0.00469954319004058	basal	NA
9984	ENSG00000196535	399687	protein-coding	MYO18A	myosin XVIIIA	-0.347017307658762	0.178666523869197	basal	NA
9985	ENSG00000196544	54785	protein-coding	BORCS6	BLOC-1 related complex subunit 6	-0.00414954912958503	0.0032466337549961	basal	NA
9986	ENSG00000196547	4122	protein-coding	MAN2A2	mannosidase alpha class 2A member 2	-0.0988093789942437	0.0314998226128126	basal	NA
9987	ENSG00000196549	4311	protein-coding	MME	membrane metalloendopeptidase	-0.21663288108467	0.0764585565394899	basal	NA
9988	ENSG00000196550	729533	protein-coding	FAM72A	family with sequence similarity 72 member A	0.0418723155668313	0.0111354756292056	basal	NA
9989	ENSG00000196562	55959	protein-coding	SULF2	sulfatase 2	-0.0631671740761387	0.00286528972166316	basal	NA
9990	ENSG00000196569	3908	protein-coding	LAMA2	laminin subunit alpha 2	-0.427712649556883	0.220025163898003	basal	NA
9991	ENSG00000196576	23654	protein-coding	PLXNB2	plexin B2	0.0416311357400768	0.014163847220987	basal	NA
9992	ENSG00000196584	7516	protein-coding	XRCC2	X-ray repair cross complementing 2	0.00695108914915631	0.0341106217263191	basal	NA
9993	ENSG00000196586	4646	protein-coding	MYO6	myosin VI	-0.0315434324712874	0.021083343569435	basal	NA
9994	ENSG00000196588	57591	protein-coding	MRTFA	myocardin related transcription factor A	-0.0631825485054812	0.012712952296709	basal	NA
9995	ENSG00000196591	3066	protein-coding	HDAC2	histone deacetylase 2	0.0269143664095926	0.0105629766133976	basal	NA
9996	ENSG00000196605	162993	protein-coding	ZNF846	zinc finger protein 846	-0.0377661190708298	0.00708503866590638	basal	NA
9997	ENSG00000196611	4312	protein-coding	MMP1	matrix metallopeptidase 1	-1.53407490635476	0.427587158196955	similar	NA
9998	ENSG00000196628	6925	protein-coding	TCF4	transcription factor 4	0.251556178975074	0.0253905452034579	basal	NA
9999	ENSG00000196636	57001	protein-coding	SDHAF3	succinate dehydrogenase complex assembly factor 3	0.016462674638212	0.00680044767923795	basal	NA
10000	ENSG00000196639	3269	protein-coding	HRH1	histamine receptor H1	-0.30496313164175	0.0551594409414617	basal	NA
10001	ENSG00000196642	55684	protein-coding	RABL6	RAB, member RAS oncogene family like 6	0.0576143000369011	0.0169496670080436	basal	NA
10002	ENSG00000196646	7695	protein-coding	ZNF136	zinc finger protein 136	0.0660409004623527	0.0148017044503419	basal	NA
10003	ENSG00000196652	23660	protein-coding	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	0.0219177829495293	0.00864796751222374	basal	NA
10004	ENSG00000196655	51399	protein-coding	TRAPPC4	trafficking protein particle complex subunit 4	-0.0863920974089649	0.00715286690705501	basal	NA
10005	ENSG00000196656	ENSG00000196656	ENSG00000196656	ENSG00000196656	ENSG00000196656	0.0529812717648945	0.010870699403833	basal	NA
10006	ENSG00000196659	150737	protein-coding	IFT70B	intraflagellar transport 70B	0.0480827813200975	0.0122715353163343	basal	NA
10007	ENSG00000196663	9895	protein-coding	TECPR2	tectonin beta-propeller repeat containing 2	0.0456121327204773	0.010791496762269	basal	NA
10008	ENSG00000196670	643836	protein-coding	ZFP62	ZFP62 zinc finger protein	0.172742718589325	0.0330009453293809	basal	NA
10009	ENSG00000196678	112479	protein-coding	ERI2	ERI1 exoribonuclease family member 2	0.0532960369543101	0.0198550024088401	basal	NA
10010	ENSG00000196683	54543	protein-coding	TOMM7	translocase of outer mitochondrial membrane 7	-0.0166102156174717	0.0120567629657623	basal	NA
10011	ENSG00000196693	7582	protein-coding	ZNF33B	zinc finger protein 33B	-0.000670588067604293	0.177387219844977	basal	NA
10012	ENSG00000196700	57473	protein-coding	ZNF512B	zinc finger protein 512B	0.0777033361807729	0.0732629779972409	basal	NA
10013	ENSG00000196704	51321	protein-coding	AMZ2	archaelysin family metallopeptidase 2	0.0473820978119366	0.0244803936282139	basal	NA
10014	ENSG00000196705	170959	protein-coding	ZNF431	zinc finger protein 431	-0.0351779495724322	0.00898298052160326	basal	NA
10015	ENSG00000196712	4763	protein-coding	NF1	neurofibromin 1	0.0585483954529339	0.0139158601818499	basal	NA
10016	ENSG00000196715	154807	protein-coding	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1	0.0240175066486014	0.00356430364658753	basal	NA
10017	ENSG00000196730	1612	protein-coding	DAPK1	death associated protein kinase 1	0.0596753582187701	0.0915365290831279	basal	NA
10018	ENSG00000196739	85301	protein-coding	COL27A1	collagen type XXVII alpha 1 chain	-0.0246551327641899	0.00234405653462857	basal	NA
10019	ENSG00000196743	2760	protein-coding	GM2A	ganglioside GM2 activator	-0.0619294573466393	0.0163992121293073	basal	NA
10020	ENSG00000196754	6273	protein-coding	S100A2	S100 calcium binding protein A2	-0.04643754394972	0.0157958236973516	basal	NA
10021	ENSG00000196756	388796	ncRNA	SNHG17	small nucleolar RNA host gene 17	-0.00580633312969777	0.00812180115338481	basal	NA
10022	ENSG00000196757	90592	protein-coding	ZNF700	zinc finger protein 700	-0.0110954669347189	0.00387292771627936	basal	NA
10023	ENSG00000196776	961	protein-coding	CD47	CD47 molecule	-0.0634553084842399	0.0254302321295209	basal	NA
10024	ENSG00000196781	7088	protein-coding	TLE1	TLE family member 1, transcriptional corepressor	0.290291513204962	0.241524815507319	basal	NA
10025	ENSG00000196782	55534	protein-coding	MAML3	mastermind like transcriptional coactivator 3	-0.00534771631516553	0.00336750718744081	basal	NA
10026	ENSG00000196787	8969	protein-coding	H2AC11	H2A clustered histone 11	-0.0455072721207975	0.0123185233036922	basal	NA
10027	ENSG00000196792	29966	protein-coding	STRN3	striatin 3	-0.00869325744076841	0.0015569742905719	basal	NA
10028	ENSG00000196793	8187	protein-coding	ZNF239	zinc finger protein 239	-0.00314892829794172	0.00104539126742928	basal	NA
10029	ENSG00000196810	ENSG00000196810	ENSG00000196810	ENSG00000196810	ENSG00000196810	0.143711082882234	0.0299255605148899	basal	NA
10030	ENSG00000196814	89853	protein-coding	MVB12B	multivesicular body subunit 12B	0.0453201501845543	0.032073252327838	basal	NA
10031	ENSG00000196821	64771	protein-coding	ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains	-0.176109699189299	0.0697580738038761	basal	NA
10032	ENSG00000196839	100	protein-coding	ADA	adenosine deaminase	0.0503623130753803	0.00766950018782018	basal	NA
10033	ENSG00000196843	10865	protein-coding	ARID5A	AT-rich interaction domain 5A	0.145651263891829	0.0268575211276115	basal	NA
10034	ENSG00000196850	160760	protein-coding	PPTC7	protein phosphatase targeting COQ7	-0.0166852376718356	0.0081193615042901	basal	NA
10035	ENSG00000196865	374354	protein-coding	NHLRC2	NHL repeat containing 2	-0.13381148053317	0.0404332958053623	basal	NA
10036	ENSG00000196867	140612	protein-coding	ZFP28	ZFP28 zinc finger protein	-0.128296558926616	0.0610241557595244	basal	NA
10037	ENSG00000196873	445571	protein-coding	ZNG1C	Zn regulated GTPase metalloprotein activator 1C	-0.00208156512443527	0.00137955528981958	basal	NA
10038	ENSG00000196876	6334	protein-coding	SCN8A	sodium voltage-gated channel alpha subunit 8	-0.00656096915689411	0.0218390608717632	basal	NA
10039	ENSG00000196878	3914	protein-coding	LAMB3	laminin subunit beta 3	-0.565872150977384	0.209469081156243	basal	NA
10040	ENSG00000196911	3841	protein-coding	KPNA5	karyopherin subunit alpha 5	0.0782597072764752	0.0179477212532577	basal	NA
10041	ENSG00000196912	57730	protein-coding	ANKRD36B	ankyrin repeat domain 36B	0.0306502638431139	0.0167882253532211	basal	NA
10042	ENSG00000196914	23365	protein-coding	ARHGEF12	Rho guanine nucleotide exchange factor 12	0.0184979563018236	0.00320049242430483	basal	NA
10043	ENSG00000196922	ENSG00000196922	ENSG00000196922	ENSG00000196922	ENSG00000196922	-0.014515581403099	0.00730930279284686	basal	NA
10044	ENSG00000196923	9260	protein-coding	PDLIM7	PDZ and LIM domain 7	0.291574143214691	0.159626118402967	basal	NA
10045	ENSG00000196924	2316	protein-coding	FLNA	filamin A	-0.0310736386637515	0.00570799847495941	basal	NA
10046	ENSG00000196935	57522	protein-coding	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1	0.0517141185685748	0.126149961921328	basal	NA
10047	ENSG00000196937	10447	protein-coding	FAM3C	FAM3 metabolism regulating signaling molecule C	-0.222735171753476	0.275843015356731	basal	NA
10048	ENSG00000196943	161424	protein-coding	NOP9	NOP9 nucleolar protein	0.0854130115639571	0.00678748862690918	basal	NA
10049	ENSG00000196950	57181	protein-coding	SLC39A10	solute carrier family 39 member 10	0.165895810252733	0.028621433361337	basal	NA
10050	ENSG00000196954	837	protein-coding	CASP4	caspase 4	-0.312647269126842	0.0376388746471921	basal	NA
10051	ENSG00000196961	160	protein-coding	AP2A1	adaptor related protein complex 2 subunit alpha 1	-0.0417013436844533	0.0109661445615863	basal	NA
10052	ENSG00000196967	199704	protein-coding	ZNF585A	zinc finger protein 585A	0.0226378435949272	0.0219596093853179	basal	NA
10053	ENSG00000196968	170384	protein-coding	FUT11	fucosyltransferase 11	0.0963604921194258	0.0584971677243652	basal	NA
10054	ENSG00000196975	307	protein-coding	ANXA4	annexin A4	-0.0864962795858398	0.00277335955290246	basal	NA
10055	ENSG00000196976	8270	protein-coding	LAGE3	L antigen family member 3	0.036825273924747	0.103386947082738	basal	NA
10056	ENSG00000196981	54554	protein-coding	WDR5B	WD repeat domain 5B	-0.0945432076498236	0.0320620258100345	basal	NA
10057	ENSG00000196998	11152	protein-coding	WDR45	WD repeat domain 45	0.00510332146578249	0.000280064083293051	basal	NA
10058	ENSG00000197006	51108	protein-coding	METTL9	methyltransferase like 9	-0.140681988205485	0.316294386858602	basal	NA
10059	ENSG00000197008	7697	protein-coding	ZNF138	zinc finger protein 138	0.120292149966485	0.0319580468233362	basal	NA
10060	ENSG00000197013	353088	protein-coding	ZNF429	zinc finger protein 429	0.0354440920244314	0.00811717599322846	basal	NA
10061	ENSG00000197016	388566	protein-coding	ZNF470	zinc finger protein 470	-0.0362988297714633	0.0112005575629223	basal	NA
10062	ENSG00000197019	29950	protein-coding	SERTAD1	SERTA domain containing 1	-0.113206489429776	0.0417398386678935	basal	NA
10063	ENSG00000197020	163227	protein-coding	ZNF100	zinc finger protein 100	0.00920675847552602	0.00118052437467458	basal	NA
10064	ENSG00000197021	541578	protein-coding	EOLA2	endothelium and lymphocyte associated ASCH domain 2	0.0143467493104093	0.00628360995479624	basal	NA
10065	ENSG00000197024	57541	protein-coding	ZNF398	zinc finger protein 398	0.0294550200910934	0.00750351014403471	basal	NA
10066	ENSG00000197037	221785	protein-coding	ZSCAN25	zinc finger and SCAN domain containing 25	-0.00711361754013763	0.0238387731880632	basal	NA
10067	ENSG00000197043	309	protein-coding	ANXA6	annexin A6	-0.11920427081632	0.0237513823848289	basal	NA
10068	ENSG00000197044	126068	protein-coding	ZNF441	zinc finger protein 441	0.0227887311833036	0.00852076214503452	basal	NA
10069	ENSG00000197045	2764	protein-coding	GMFB	glia maturation factor beta	0.0441402216672303	0.0119242987039654	basal	NA
10070	ENSG00000197050	147923	protein-coding	ZNF420	zinc finger protein 420	0.392905670071123	0.16178016154517	basal	NA
10071	ENSG00000197056	79830	protein-coding	ZMYM1	zinc finger MYM-type containing 1	0.0834693215433993	0.0217497968577235	basal	NA
10072	ENSG00000197061	8364	protein-coding	H4C3	H4 clustered histone 3	0.23154795992082	0.0812486067601976	basal	NA
10073	ENSG00000197062	7741	protein-coding	ZSCAN26	zinc finger and SCAN domain containing 26	-0.0388845948267089	0.00329334427135448	basal	NA
10074	ENSG00000197063	4097	protein-coding	MAFG	MAF bZIP transcription factor G	-0.0317802478178546	0.00942601945788377	basal	NA
10075	ENSG00000197070	92714	protein-coding	ARRDC1	arrestin domain containing 1	0.0533452352205267	0.0145850520940675	basal	NA
10076	ENSG00000197077	85379	protein-coding	KIAA1671	KIAA1671	-0.401821858214951	0.083220030710557	basal	NA
10077	ENSG00000197081	3482	protein-coding	IGF2R	insulin like growth factor 2 receptor	-0.0631499139005764	0.0820100616097923	basal	NA
10078	ENSG00000197093	79690	protein-coding	GAL3ST4	galactose-3-O-sulfotransferase 4	-0.506565378027653	0.199610326098798	basal	NA
10079	ENSG00000197102	1778	protein-coding	DYNC1H1	dynein cytoplasmic 1 heavy chain 1	-0.0442676313421251	0.0572777365655251	basal	NA
10080	ENSG00000197111	5094	protein-coding	PCBP2	poly(rC) binding protein 2	0.247439208874665	0.0241777812638075	basal	NA
10081	ENSG00000197114	84619	protein-coding	ZGPAT	zinc finger CCCH-type and G-patch domain containing	0.0175090578786706	0.00636098416842123	basal	NA
10082	ENSG00000197121	80055	protein-coding	PGAP1	post-GPI attachment to proteins inositol deacylase 1	-0.00468939496141446	0.050205810524369	basal	NA
10083	ENSG00000197122	6714	protein-coding	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	-0.254796807341727	0.0699537387587783	basal	NA
10084	ENSG00000197124	91120	protein-coding	ZNF682	zinc finger protein 682	0.0171477796262084	0.00220501883359961	basal	NA
10085	ENSG00000197128	400720	protein-coding	ZNF772	zinc finger protein 772	0.0193431797883046	0.00662864589798864	basal	NA
10086	ENSG00000197136	399909	protein-coding	PCNX3	pecanex 3	-0.0677835363518424	0.0252212376312051	basal	NA
10087	ENSG00000197140	203102	protein-coding	ADAM32	ADAM metallopeptidase domain 32	-0.0116491706810904	0.00132646521924719	basal	NA
10088	ENSG00000197142	51703	protein-coding	ACSL5	acyl-CoA synthetase long chain family member 5	-0.0476938163535346	0.0122175762968102	basal	NA
10089	ENSG00000197150	11194	protein-coding	ABCB8	ATP binding cassette subfamily B member 8	0.0565872812263458	0.00810055874443195	basal	NA
10090	ENSG00000197157	27044	protein-coding	SND1	staphylococcal nuclease and tudor domain containing 1	-0.056081417920421	0.0199011113824964	basal	NA
10091	ENSG00000197162	146540	protein-coding	ZNF785	zinc finger protein 785	-0.0438771523980477	0.085587185212413	basal	NA
10092	ENSG00000197170	5718	protein-coding	PSMD12	proteasome 26S subunit, non-ATPase 12	0.024159388116013	0.00225824219900421	basal	NA
10093	ENSG00000197180	158960	ncRNA	ATP6AP1-DT	ATP6AP1 divergent transcript	0.0510577997517147	0.0138011758185283	basal	NA
10094	ENSG00000197182	400931	ncRNA	MIRLET7BHG	MIRLET7B host gene	-0.0355683405058846	0.00309443731408045	basal	NA
10095	ENSG00000197183	140688	protein-coding	NOL4L	nucleolar protein 4 like	0.297753350380942	0.181916064855468	basal	NA
10096	ENSG00000197208	6583	protein-coding	SLC22A4	solute carrier family 22 member 4	0.0775627154127082	0.0256789592155767	basal	NA
10097	ENSG00000197217	9583	protein-coding	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4	0.215836836016478	0.106699807377161	basal	NA
10098	ENSG00000197223	10438	protein-coding	C1D	C1D nuclear receptor corepressor	-0.0103456814816165	0.00324161803794969	basal	NA
10099	ENSG00000197226	23061	protein-coding	TBC1D9B	TBC1 domain family member 9B	0.0384504516951914	0.00516135504881734	basal	NA
10100	ENSG00000197249	5265	protein-coding	SERPINA1	serpin family A member 1	-0.655768895314611	0.0631941738348777	basal	NA
10101	ENSG00000197256	25959	protein-coding	KANK2	KN motif and ankyrin repeat domains 2	0.0112854362628492	0.0372882896867855	basal	NA
10102	ENSG00000197265	2961	protein-coding	GTF2E2	general transcription factor IIE subunit 2	0.13504567940787	0.0976757442403509	basal	NA
10103	ENSG00000197275	25788	protein-coding	RAD54B	RAD54 homolog B	0.140780922437107	0.0101778932063159	basal	NA
10104	ENSG00000197283	8831	protein-coding	SYNGAP1	synaptic Ras GTPase activating protein 1	0.00556133314796644	0.00287602422390166	basal	NA
10105	ENSG00000197296	128486	protein-coding	FITM2	fat storage inducing transmembrane protein 2	-0.0483200705968157	0.027951547878991	basal	NA
10106	ENSG00000197299	641	protein-coding	BLM	BLM RecQ like helicase	0.0669691004027745	0.0318287394635261	basal	NA
10107	ENSG00000197301	100129940	ncRNA	HMGA2-AS1	HMGA2 antisense RNA 1	0.404301692543331	0.0787500473133107	basal	NA
10108	ENSG00000197302	124411	protein-coding	KRBOX5	KRAB box domain containing 5	-0.116801809284275	0.042225916270595	basal	NA
10109	ENSG00000197312	84301	protein-coding	DDI2	DNA damage inducible 1 homolog 2	-0.0370940004324184	0.017582264317445	basal	NA
10110	ENSG00000197321	6840	protein-coding	SVIL	supervillin	-0.0334339469129089	0.0712683161788065	basal	NA
10111	ENSG00000197323	51592	protein-coding	TRIM33	tripartite motif containing 33	-0.0772482760863679	0.0276280568976336	basal	NA
